old_site,new_site
/events/event/women-leadership-john-brack-s-collins-street-5pm,/women-leadership-john-brack-s-collins-street-5pm/
/events/event/in-honour-of-the-women-i-have-learned-from-at-uni-melbourne,/in-honour-of-the-women-i-have-learned-from-at-uni-melbourne/
/events/event/women-s-agenda-at-aids2014-in-melbourne,/women-s-agenda-at-aids2014-in-melbourne/
/events/event/hiv-stories-on-the-way-to-a-cure,/hiv-stories-on-the-way-to-a-cure/
/events/event/leslie-gives-keynote-for-municipal-association-of-victoria-s-weekend,/leslie-gives-keynote-for-municipal-association-of-victoria-s-weekend/
/events/event/leslie-joins-father-bob-at-bayside-medicare-local,/leslie-joins-father-bob-at-bayside-medicare-local/
/events/event/leslie-addresses-the-inaugural-nurses-midwifery-conference,/leslie-addresses-the-inaugural-nurses-midwifery-conference/
/events/event/leslie-talks-about-ethical-leadership-at-nosssal-high,/leslie-talks-about-ethical-leadership-at-nosssal-high/
/events/event/cultivating-naivety-other-secrets-of-inspirational-leadership,/cultivating-naivety-other-secrets-of-inspirational-leadership/
/events/event/keynote-transcending-the-challenges-to-idealism,/keynote-transcending-the-challenges-to-idealism/
/events/event/leslie-does-dawkins-in-sydney-melbourne-and-brisbane,/leslie-does-dawkins-in-sydney-melbourne-and-brisbane/
/events/event/leslie-talks-ethical-leadership-to-the-victorian-ceos-summit,/leslie-talks-ethical-leadership-to-the-victorian-ceos-summit/
/events/event/leslie-in-conversation-with-peter-singer,/leslie-in-conversation-with-peter-singer/
/events/event/gender-power-marginalisation-leslie-s-keynote-for-oz-youth-aod-conference,/gender-power-marginalisation-leslie-s-keynote-for-oz-youth-aod-conference/
/events/event/ethics-for-financial-planners-leslie-s-keynote-for-lonsdale-financial-group-ioof,/ethics-for-financial-planners-leslie-s-keynote-for-lonsdale-financial-group-ioof/
/events/event/women-of-the-roundtable-discuss-gynaecological-cancer,/women-of-the-roundtable-discuss-gynaecological-cancer/
/events/event/how-to-live-better-everyday-leslie-at-inaugural-tsol-live-event,/how-to-live-better-everyday-leslie-at-inaugural-tsol-live-event/
/events/event/leslie-to-interview-quiet-inquisition-film-maker-alessandra-zeka,/leslie-to-interview-quiet-inquisition-film-maker-alessandra-zeka/
/events/event/exposing-others-in-your-memoir-what-s-right-and-wrong,/exposing-others-in-your-memoir-what-s-right-and-wrong/
/events/event/leslie-support-secondary-teachers-to-support-digital-native-teens,/leslie-support-secondary-teachers-to-support-digital-native-teens/
/events/event/leslie-interviews-kylie-alan-trounson-at-melb-convo-mtc-event,/leslie-interviews-kylie-alan-trounson-at-melb-convo-mtc-event/
/events/event/reproductive-rights-on-the-agenda-for-melbourne-s-young-doctors,/reproductive-rights-on-the-agenda-for-melbourne-s-young-doctors/
/events/event/when-systems-and-patients-collide-leslie-does-ethics-in-regional-victoria,/when-systems-and-patients-collide-leslie-does-ethics-in-regional-victoria/
/events/event/in-the-media-violence-against-women,/in-the-media-violence-against-women/
/events/event/australian-medical-students-association-national-leadership-development-program,/australian-medical-students-association-national-leadership-development-program/
/events/event/leslie-in-conversation-with-random-house-author-leah-kaminsky,/leslie-in-conversation-with-random-house-author-leah-kaminsky/
/events/event/leslie-hosts-zero-gender-divide,/leslie-hosts-zero-gender-divide/
/events/event/after-russell-brand-making-democracy-work-better-for-you,/after-russell-brand-making-democracy-work-better-for-you/
/events/event/elizabeth-gower-s-exhibition-he-loves-me-he-loves-me-not-at-rmit-gallery,/elizabeth-gower-s-exhibition-he-loves-me-he-loves-me-not-at-rmit-gallery/
/events/event/stories-of-prejudice-pride-leslie-iwd-in-shepparton,/stories-of-prejudice-pride-leslie-iwd-in-shepparton/
/events/event/sydney-international-women-s-poetry-art-festival-2016,/sydney-international-women-s-poetry-art-festival-2016/
/events/event/leslie-flown-to-copenhagen-for-the-4th-global-women-deliver-conference,/leslie-flown-to-copenhagen-for-the-4th-global-women-deliver-conference/
/events/event/leslie-gives-ethics-keynote-to-victorian-water-association-finance-conference,/leslie-gives-ethics-keynote-to-victorian-water-association-finance-conference/
/events/event/seeking-approval-panel-cannold-das-gower-and-tyler-at-rmit-gallery,/seeking-approval-panel-cannold-das-gower-and-tyler-at-rmit-gallery/
/events/event/leslie-s-philosophy-salon-at-the-school-of-life-virginia-woolf,/leslie-s-philosophy-salon-at-the-school-of-life-virginia-woolf/
/events/event/leslie-gives-keynote-to-victorian-water-industry-association,/leslie-gives-keynote-to-victorian-water-industry-association/
/events/event/iq2-debate-at-sydney-city-recital-hall-should-animal-rights-trump-human-interests,/iq2-debate-at-sydney-city-recital-hall-should-animal-rights-trump-human-interests/
/events/event/what-can-philosophers-learn-from-science-communicators,/what-can-philosophers-learn-from-science-communicators/
/events/event/abortion-politics-in-the-21st-century,/abortion-politics-in-the-21st-century/
/events/event/advanced-care-directives-what-nurses-midwives-need-to-know,/advanced-care-directives-what-nurses-midwives-need-to-know/
/events/event/leslie-gives-keynote-women-s-health-east-agm,/leslie-gives-keynote-women-s-health-east-agm/
/events/event/the-secrets-of-great-female-leadership-revealed,/the-secrets-of-great-female-leadership-revealed/
/events/event/capacity-building-for-abortion-rights-activists,/capacity-building-for-abortion-rights-activists/
/events/event/iwd-breakfast-event-shepparton,/iwd-breakfast-event-shepparton/
/events/event/keynote-for-calvary-st-vincent-s-hospital-in-launceston,/keynote-for-calvary-st-vincent-s-hospital-in-launceston/
/events/event/building-an-ethical-foundation-for-the-financial-services-industry,/building-an-ethical-foundation-for-the-financial-services-industry/
/events/event/leslie-presents-the-city-of-melbourne-s-iwd-panel-stories-of-bold-change,/leslie-presents-the-city-of-melbourne-s-iwd-panel-stories-of-bold-change/
